issueDate,section,slot,eventName,slug,url,vuc,vtc,sectionSize,percentileVuc
2026-02-12,For Golden Age Readers,4,Chair Yoga (Online),5-family-day-picks-people-love,https://markham.bibliocommons.com/events/691e0ecca18afa0c612b8413,28,31,5,0.8
2026-02-12,For Golden Age Readers,5,Painting with Fibre Workshop,5-family-day-picks-people-love,https://unionville.ca/things-to-do/events/,14,16,5,0.3
2026-02-19,For Families,1,️ The Outdoor Adventure Show Canada’s largest showcase of outdoor gear and travel for the whole family! Explore Real Fun,7-events-families-asked-for,https://www.facebook.com/events/998860449107257/,21,24,5,0.1
2026-02-19,For Families,2,Children's Portrait Pop-Up (rare opportunity) Professional children's portrait sessions at the Hillcrest Mall location.,7-events-families-asked-for,https://book.usesession.com/s/VnNYKZd4sO,43,45,5,0.7
2026-02-19,For Families,3,Community Bowling Afternoon,7-events-families-asked-for,https://www.facebook.com/events/1529945114969592/,40,43,5,0.3
2026-02-19,For Families,4,"Lunar New Year Celebration (Free) Exciting entertainment, vibrant traditional lion dance, giveaways, and more. See Details",7-events-families-asked-for,https://www.vaughan.ca/upcoming-events/lunar-new-year-0,42,46,5,0.5
2026-02-19,For Families,5,FREE Kids STEM Workshop Interactive STEM workshop engaging children through hands-on learning.,7-events-families-asked-for,https://www.facebook.com/events/1179389774402554/,60,64,5,0.9
2026-02-19,For Couples,1,Panoramic RV at the Big RV Show – New & Refreshing,7-events-families-asked-for,https://www.facebook.com/events/1889763595748089/,11,11,5,0.3
2026-02-19,For Couples,2,It’s All About the Jazz,7-events-families-asked-for,https://www.facebook.com/events/1189513403348036/,13,14,5,0.6
2026-02-19,For Couples,3,Hot As Heck Comedy Tour,7-events-families-asked-for,https://www.facebook.com/events/2152493585495507/,16,17,5,0.9
2026-02-19,For Couples,4,Purim Party @ Luna Lounge,7-events-families-asked-for,https://www.facebook.com/events/929386966279433/,13,15,5,0.6
2026-02-19,For Couples,5,2026 Spring Wedding Show,7-events-families-asked-for,https://modernwedding.show/,9,9,5,0.1
2026-02-19,For Golden Age Readers,1,Retirees Luncheon,7-events-families-asked-for,https://www.facebook.com/events/1351957850282639/,18,18,5,0.7
2026-02-19,For Golden Age Readers,2,The Funny Thing Is Comedy Show ($17 only),7-events-families-asked-for,https://www.eventbrite.com/e/the-funny-thing-is-comedy-show-vol-2-tickets-1982205264305?aff=ebdssbdestsearch,20,20,5,0.9
2026-02-19,For Golden Age Readers,3,Tea and Murukku Gathering,7-events-families-asked-for,https://markham.bibliocommons.com/events/69160d05683f18f7608d41a8,10,11,5,0.1
2026-02-19,For Golden Age Readers,4,Practice Joy with Laughter Yoga,7-events-families-asked-for,https://markham.bibliocommons.com/events/691e12d475911f28001c21a4,13,13,5,0.4
2026-02-19,For Golden Age Readers,5,A Moment of Intention Workshop,7-events-families-asked-for,https://www.eventbrite.ca/e/a-moment-of-intention-manifest-with-visual-storytelling-scent-anchoring-tickets-1979210320347,13,13,5,0.4
2026-02-26,For Families,1,"Maple Syrup Festival at Kortright Tap into spring with live maple syrup demos, wagon rides, café, and treats. Visit Here 🥧 Baking 101 for Kids - Pies & Tarts",5-women-s-day-favorites,https://trca.ca/maple-syrup-festival-at-kortright/,60,64,4,0.875
2026-02-26,For Families,3,‍👧 Daddy Daughter Day,5-women-s-day-favorites,https://www.facebook.com/photo/?fbid=1562263425741035&set=gm.2354293555068956,43,49,4,0.625
2026-02-26,For Families,4,Free In-Person Robotics Workshop,5-women-s-day-favorites,https://www.facebook.com/photo/?fbid=1409171301225912&set=gm.1850195025699893,38,46,4,0.375
2026-02-26,For Families,5,"March – Nerf Battle Event High-energy Nerf battles, team rounds, serious fun.",5-women-s-day-favorites,https://www.facebook.com/events/1268495768483253/,23,23,4,0.125
2026-02-26,For Couples,1,Special for Her - Spring Floral Workshop,5-women-s-day-favorites,https://www.eventbrite.ca/e/spring-floral-workshop-international-womens-day-tickets-1983464414457?aff=ebdssbdestsearch,34,34,5,0.7
2026-02-26,For Couples,2,Bedouin Soundclash – Live Performance,5-women-s-day-favorites,https://www.rhcentre.ca/online/default.asp?doWork%3A%3AWScontent%3A%3AloadArticle=Load&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Aarticle_id=243CAEAC-28C2-4B13-86DF-5919B3D2D39D,10,11,5,0.1
2026-02-26,For Couples,3,She Rises – International Women’s Day High Tea,5-women-s-day-favorites,https://allevents.in/vaughan/she-rises-international-womens-day-high-tea-supporting-jean-tweed-centre/100001982853530286,50,53,5,0.9
2026-02-26,For Couples,4,Bring Your Friend – Perfume & Candle Workshop,5-women-s-day-favorites,https://www.eventbrite.ca/e/crafted-in-bloom-a-perfume-candle-making-workshop-tickets-1983192101963?aff=ebdssbdestsearch,24,28,5,0.5
2026-02-26,For Couples,5,Everything for Her - Fashion Workshop Hands-on fashion workshop exploring design trends.,5-women-s-day-favorites,https://www.eventbrite.ca/e/fashion-workshop-adults-tickets-1980842945573?aff=oddtdtcreator,17,17,5,0.3
2026-02-26,For Golden Age Readers,1,️ Crafted in Bloom – Unusual Experience Cozy spring candle workshop with laughs and surprises.,5-women-s-day-favorites,https://www.eventbrite.ca/e/crafted-in-bloom-a-spring-inspired-candle-making-experience-tickets-1983191760943?aff=ebdsoporgprofile,12,13,5,0.4
2026-02-26,For Golden Age Readers,2,Brunch Time – Women Only,5-women-s-day-favorites,https://www.meetup.com/women-that/events/313455636/?recId=81d26b29-3d51-48f4-b369-78040ef408f5&recSource=event-search&searchId=4ea1906f-afdd-47e8-9646-7023777b0c09&eventOrigin=find_page%24all,22,23,5,0.9
2026-02-26,For Golden Age Readers,3,Chair Yoga (simple & effective) Gentle stretches and breathing to feel lighter today. Join From Home,5-women-s-day-favorites,https://markham.bibliocommons.com/events/691e0ecca18afa0c612b8415,18,18,5,0.7
2026-02-26,For Golden Age Readers,4,Spring Coffee Meetup – Richmond Hill,5-women-s-day-favorites,https://www.meetup.com/richmond-hill-millennials-social-club/events/313372924/?recId=81d26b29-3d51-48f4-b369-78040ef408f5&recSource=event-search&searchId=4ea1906f-afdd-47e8-9646-7023777b0c09&eventOrigin=find_page%24all,12,14,5,0.4
2026-02-26,For Golden Age Readers,5,Painting Date Night,5-women-s-day-favorites,https://www.pinotspalette.com/woodbridge/event/882536,10,10,5,0.1
2026-03-05,For Families,1,Outstanding Performance by JDL: Mean Girls Jr. Youth theatre performance adaptation of Mean Girls musical. See Details,5-events-most-people-miss,https://tickets.cityplayhouse.ca/event/655:578/,26,31,5,0.1
2026-03-05,For Families,2,️ Maple Mystery at The Village,5-events-most-people-miss,https://calendar.trca.ca/event/maple-mystery-at-the-village/,63,64,5,0.6
2026-03-05,For Families,3,Free March Break Children’s Art Classes,5-events-most-people-miss,https://www.eventbrite.ca/e/march-break-childrens-art-classes-at-the-mill-pond-gallery-tickets-1983182682790,84,96,5,0.9
2026-03-05,For Families,4,Mini-Makers Workshop,5-events-most-people-miss,https://markham.bibliocommons.com/events/68fbe0a50176055300fe813d,48,50,5,0.3
2026-03-05,For Families,5,Moms & Daughters Favourite - DIY Glam Sesh,5-events-most-people-miss,https://www.glamagalparty.com/marchbreakcamp,63,66,5,0.6
2026-03-05,For Couples,1,Dinner & Discover: AI and Human Connection,5-events-most-people-miss,https://oacfp.com/company/roster/companyRosterDetails.html?companyId=26108&companyRosterId=109,22,22,5,0.1
2026-03-05,For Couples,2,‍♀️ International Women’s Day Spa Packages for Her,5-events-most-people-miss,https://www.santehealingspas.com/spa-deals-thornhill,58,62,5,0.9
2026-03-05,For Couples,3,Tastes of Thailand – Cooking Class,5-events-most-people-miss,https://thechefupstairs.com/products/vaughan-classic-thai-cooking-class?start=2026-03-01T00%3A00&select=2026-03-05T18%3A30,37,37,5,0.7
2026-03-05,For Couples,4,Great American Crooners Live,5-events-most-people-miss,https://flatomarkhamtheatre.ca/Online/default.asp?doWork%3A%3AWScontent%3A%3AloadArticle=Load&BOparam%3A%3AWScontent%3A%3AloadArticle%3A%3Aarticle_id=469852D1-BB8D-4133-8E90-D74FE8736065,25,26,5,0.4
2026-03-05,For Couples,5,"St.PaddysPparty - Great Food, Yummy Eats & Green Beer",5-events-most-people-miss,https://www.facebook.com/events/1571298607436000/,25,25,5,0.4
2026-03-05,For Golden Age Readers,1,17 Senior Discounts in Ontario 2026,5-events-most-people-miss,https://seniorsite.org/resource/17-senior-discounts-in-ontario-2026-free-mcdonalds-coffee-more/,60,69,5,0.9
2026-03-05,For Golden Age Readers,2,Enhancing Seniors Well-being,5-events-most-people-miss,https://www.eventbrite.ca/e/enhancing-seniors-well-being-in-york-region-series-5-tickets-1983912008222?aff=ebdssbdestsearch,15,16,5,0.5
2026-03-05,For Golden Age Readers,3,‍♀️ Yoga for Older Adults (Online),5-events-most-people-miss,https://markham.bibliocommons.com/events/691e0f970d45944c9e678368,12,12,5,0.3
2026-03-05,For Golden Age Readers,4,Knitting Circle,5-events-most-people-miss,https://markham.bibliocommons.com/events/6914e38cfbf38a2800235d0f,10,10,5,0.1
2026-03-05,For Golden Age Readers,5,Naturally Mindful Silent Retreat,5-events-most-people-miss,https://calendar.trca.ca/event/naturally-mindful-silent-retreat-in-nature/,18,18,5,0.7
2026-03-12,For Families,1,Full Day of Children's Empowerment Program (Free),5-events-worth-saving-this-week,https://mcmichael.com/event/bilingual-family-sunday-mirror-mirror-on-the-wall/,85,92,5,0.7
2026-03-12,For Families,2,$10 Shoe & Clothing Warehouse Sale,5-events-worth-saving-this-week,https://www.facebook.com/events/1244322610511145,161,175,5,0.9
2026-03-12,For Families,3,️ March Break Camp – Fun & Active Play,5-events-worth-saving-this-week,https://www.eventbrite.com/e/march-break-camp-fun-learning-active-play-for-kids-ages-612-tickets-1984485485508?aff=ebdssbdestsearch,36,36,5,0.1
2026-03-12,For Families,4,Kitchen STEAM: Pi(e) Day ($5 Only),5-events-worth-saving-this-week,https://www.vaughanpl.info/programs/view/3608,48,49,5,0.5
2026-03-12,For Families,5,Kids March Break Week: Multiple Creative Art-Craft Classes,5-events-worth-saving-this-week,https://crockadoodle.com/richmondhill,44,48,5,0.3
2026-03-12,For Couples,2,ELECTRIFYING Georgian National Dance Group “Qartveli”,5-events-worth-saving-this-week,https://tickets.cityplayhouse.ca/event/655:615/655:815/,5,5,4,0.125
2026-03-12,For Couples,3,Crystal Bracelet Workshop & Enjoyable Drink,5-events-worth-saving-this-week,https://www.facebook.com/events/1395609658981185/,25,25,4,0.875
2026-03-12,For Couples,4,Night Party @ Luna Lounge,5-events-worth-saving-this-week,https://www.facebook.com/events/1610061840320308/,16,17,4,0.625
2026-03-12,For Couples,5,St. Patrick’s Rocks – U2 Tribute Experience,5-events-worth-saving-this-week,https://tickets.celebratevaughan.com/e/u2tributeshow,14,17,4,0.375
2026-03-12,For Golden Age Readers,1,Earth Day: Inuit Soap Carving Workshop,5-events-worth-saving-this-week,https://calendar.trca.ca/event/earth-day-inuit-soap-carving-workshop/,10,11,5,0.1
2026-03-12,For Golden Age Readers,2,Maintain Your Brain Seminar,5-events-worth-saving-this-week,https://www.facebook.com/events/1457833985679896/,17,18,5,0.7
2026-03-12,For Golden Age Readers,3,Practice Joy with Laughter Yoga,5-events-worth-saving-this-week,https://markham.bibliocommons.com/events/691e12d475911f28001c21a7,11,11,5,0.3
2026-03-12,For Golden Age Readers,4,Everything About Artificial Intelligence (AI),5-events-worth-saving-this-week,https://markham.bibliocommons.com/events/68fbd4670176055300fe7ee8,14,15,5,0.5
2026-03-12,For Golden Age Readers,5,Maple Syrup for All Ages ($10 Only),5-events-worth-saving-this-week,https://trca.ca/maple-syrup-festival-at-kortright/#buy,45,46,5,0.9
2026-03-19,For Families,1,"Ontario Equine Expo Horses, demonstrations, shopping, and equestrian fun weekend. Explore the Expo",5-picks-moms-will-love-this-week,https://www.ontarioequinexpo.ca/,36,37,5,0.7
2026-03-19,For Families,2,"Sugarbush Maple Syrup Festival @ Kortright Celebrate spring’s sweetest tradition with syrup, trails, fun, and family.",5-picks-moms-will-love-this-week,https://calendar.trca.ca/event/sugarbush-maple-syrup-festival-3/,54,59,5,0.9
2026-03-19,For Families,3,"Stagecoach Discovery Day: Drama, Dance & Singing Kids discover singing, dancing, and drama at Discovery Day.",5-picks-moms-will-love-this-week,https://www.facebook.com/events/2761777787514846/,31,33,5,0.3
2026-03-19,For Families,4,Baby Prints on Pottery: Bunny & Chick Feet,5-picks-moms-will-love-this-week,https://www.facebook.com/events/1459467522378366/,32,36,5,0.5
2026-03-19,For Families,5,Storytelling Circle - Art for Families,5-picks-moms-will-love-this-week,https://visitvaughan.ca/calendar/event/storytelling-circle-looking-at-art-1/,26,26,5,0.1
2026-03-19,For Couples,1,Fashion Picks For The 6ix Designer Sale,5-picks-moms-will-love-this-week,https://www.facebook.com/events/1635940067589772/,27,27,5,0.7
2026-03-19,For Couples,2,"Popular Craft & Taste Market (Free Entry) Sip, shop, taste, and enjoy local handmade goods from local makers.",5-picks-moms-will-love-this-week,https://www.facebook.com/events/1223375676608301/,37,38,5,0.9
2026-03-19,For Couples,3,"High Tea & the “Emotional Heart” Sip tea, nourish heart, learn emotional wellness with community.",5-picks-moms-will-love-this-week,https://allevents.in/richmond-hill/high-tea-and-the-emotional-heart-presentation/200029661680530,23,24,5,0.5
2026-03-19,For Couples,4,Private Painting Class (great for couples & friends),5-picks-moms-will-love-this-week,https://www.facebook.com/events/892663376704187/,9,9,5,0.1
2026-03-19,For Couples,5,Pickleball Tournament,5-picks-moms-will-love-this-week,https://www.facebook.com/events/1205798615042552/,11,11,5,0.3
2026-03-19,For Golden Age Readers,1,Enchanted Curiosities Holistic Healing Fair,5-picks-moms-will-love-this-week,https://www.facebook.com/events/778352518377974/,16,17,5,0.9
2026-03-19,For Golden Age Readers,2,Canadian Staff Band Festival 57,5-picks-moms-will-love-this-week,https://www.facebook.com/events/1447620043423964/,8,9,5,0.2
2026-03-19,For Golden Age Readers,3,Retirees Luncheon LAFF,5-picks-moms-will-love-this-week,https://www.facebook.com/events/933514652409507,12,12,5,0.5
2026-03-19,For Golden Age Readers,4,Unionville - 10th Anniversary Music Gala,5-picks-moms-will-love-this-week,https://www.facebook.com/events/790709334017874/,14,15,5,0.7
2026-03-19,For Golden Age Readers,5,Boots for Art,5-picks-moms-will-love-this-week,https://www.facebook.com/events/967966179737880/,8,9,5,0.2
2026-03-26,For Families,1,"Sugarbush Maple Syrup Festival @ Kortright Celebrate spring’s sweetest tradition with syrup, trails, fun, and family.",3-trending-fests-lunch-deals,https://calendar.trca.ca/event/sugarbush-maple-syrup-festival-9/,41,43,5,0.7
2026-03-26,For Families,2,"Performing Parrots Show Fun live bird show with parrots flying, dancing, talking, and playful tricks. Watch Them Fly",3-trending-fests-lunch-deals,https://www.eventbrite.com/e/vaughan-bird-show-saturday-march-28-600-pm-tickets-1985733094139?aff=erelexpmlt,49,54,5,0.9
2026-03-26,For Families,3,"Easter on Main Street Unionville Easter festivities, activities, and family-friendly entertainment in Unionville. Celebrate Easter & Spring",3-trending-fests-lunch-deals,https://www.facebook.com/events/796965322796844/,36,39,5,0.5
2026-03-26,For Families,4,‍🍳 Kids Cooking Classes Spring Series,3-trending-fests-lunch-deals,https://thechefupstairs.com/products/vaughan-kids-cooking-classes-5-week-spring-session-part-1-saturday-march-28-may-2-2026?start=2026-03-01T00%3A00&select=2026-03-28T10%3A00,26,29,5,0.1
2026-03-26,For Families,5,Mini-Makers Creative Workshop,3-trending-fests-lunch-deals,https://markham.bibliocommons.com/events/68fbe20064ad59251cb9d988,30,30,5,0.3
2026-03-26,For Couples,1,The Mom Market - Easter at Promenade Curated artisan market celebrating handmade creative talent! Check the List,3-trending-fests-lunch-deals,https://www.facebook.com/events/1588818875650763/,28,30,5,0.7
2026-03-26,For Couples,2,"Fun Games, Karaoke, Music Trivia Fun night of games, music, and friendly competition with prizes.",3-trending-fests-lunch-deals,https://visitvaughan.ca/calendar/event/games-night/,15,15,5,0.5
2026-03-26,For Couples,3,Easter Sunday Lunch Buffet,3-trending-fests-lunch-deals,https://www.costasorrento.ca/easter,45,47,5,0.9
2026-03-26,For Couples,4,Elegant Showcase 2026,3-trending-fests-lunch-deals,https://tickets.cityplayhouse.ca/event/655:617/655:818/,14,14,5,0.3
2026-03-26,For Couples,5,️Crafted in Bloom – Perfume & Candle Workshop Cozy hands-on workshop where you craft a custom perfume and candle to keep or gift. Make Something Lovely,3-trending-fests-lunch-deals,https://visitvaughan.ca/calendar/event/crafted-in-bloom-a-perfume-candle-making-workshop-1/,13,14,5,0.1
2026-03-26,For Golden Age Readers,1,"The Last Wife by Kate Hennig - Play Ambition, power, and secrets shake royal lives!",3-trending-fests-lunch-deals,https://thecurtainclub.org/the-last-wife/,7,7,4,0.125
2026-03-26,For Golden Age Readers,3,Sunday Sip & Create,3-trending-fests-lunch-deals,https://tickets.mcmichael.com/Default.aspx?tagid=13,17,17,4,0.875
2026-03-26,For Golden Age Readers,4,Creative Age: Drum & Percussion Circle,3-trending-fests-lunch-deals,https://www.vaughanpl.info/programs/view/3569,10,10,4,0.625
2026-03-26,For Golden Age Readers,5,Affordable DOAHL Dance Competitive Showcase,3-trending-fests-lunch-deals,https://tickets.cityplayhouse.ca/event/655:623/655:825/,9,9,4,0.375
2026-04-02,For Families,1,"Easter Hopfest Event + Rides Spring HopFest with family fun, festive activities, and Easter excitement. Explore More",5-easter-picks-everyone-loves,https://www.hopfest.ca/,49,60,5,0.7
2026-04-02,For Families,2,"Maple Lions Pancake Fest (free entry) Pancakes, live music, kids’ crafts, and family fun.",5-easter-picks-everyone-loves,https://allevents.in/vaughan/maple-lions-pancake-fest-tickets/80002069959519,59,67,5,0.9
2026-04-02,For Families,3,Spring Canadian Pet Expo,5-easter-picks-everyone-loves,https://unitytickets.com/se/CPE040326/TICKET/en-CA/start/process.aspx,45,48,5,0.5
2026-04-02,For Families,4,Bowling Session With the Family (50% off),5-easter-picks-everyone-loves,https://www.splitsvillebowl.ca/offers,42,45,5,0.3
2026-04-02,For Families,5,"14th Markham Easter Egg Hunt Fun-filled Easter egg hunt with treats, toys, and family excitement. Hunt for Fun",5-easter-picks-everyone-loves,https://www.facebook.com/events/873421642366916/,35,37,5,0.1
2026-04-02,For Couples,2,Paint & Sip Woodbridge,5-easter-picks-everyone-loves,https://www.pinotspalette.com/woodbridge/event/904482,14,14,4,0.5
2026-04-02,For Couples,3,"Argentine Tango Classes Passion, rhythm, and movement make this a playful date idea.",5-easter-picks-everyone-loves,https://www.facebook.com/events/856079170359516/856079210359512/?active_tab=about,14,15,4,0.5
2026-04-02,For Couples,4,Great Lake Swimmers at Harmony Hall Warm live concert with rich harmonies & goosebump-worthy sound.xz Enjoy the Music,5-easter-picks-everyone-loves,https://www.eventbrite.ca/e/great-lake-swimmers-at-harmony-hall-tickets-1781591160119?aff=ebdssbdestsearch,11,12,4,0.125
2026-04-02,For Couples,5,Oxygen Massage Escape for 2,5-easter-picks-everyone-loves,https://www.santehealingspas.com/spa-deals-thornhill,20,20,4,0.875
2026-04-02,For Golden Age Readers,1,Orchestra – Architecture and Conversations Elegant live orchestra performance with timeless music and refined stage atmosphere. Enjoy the Music,5-easter-picks-everyone-loves,https://ksorchestra.ca/events/architecture-and-conversations/,8,9,4,0.125
2026-04-02,For Golden Age Readers,2,️ Museum Exhibition Fresh Canadian art exhibit mixing classic favourites with bold new voices.,5-easter-picks-everyone-loves,https://visitvaughan.ca/calendar/event/exhibition-fresh-air-new-acquisitions-in-context/,10,10,4,0.375
2026-04-02,For Golden Age Readers,4,"Brunch, Dinner, and Fun Outings",5-easter-picks-everyone-loves,https://www.meetup.com/women-that/,21,27,4,0.875
2026-04-02,For Golden Age Readers,5,Weaving Together,5-easter-picks-everyone-loves,https://markham.bibliocommons.com/events/698c99b6d34a4e7592855801,12,12,4,0.625
2026-04-09,For Families,1,"Canada’s Largest Maple Syrup Festival – Last Chance Pancakes, maple treats, rides, crafts, and one sweet family day. Catch It Before It Ends",what-everyone-s-saving-this-week,https://www.facebook.com/events/1439920254178486/,70,75,5,0.9
2026-04-09,For Families,2,"Family Mapping & Orienteering at Kortright Unplug, explore nature, & navigate together through real outdoor adventure.",what-everyone-s-saving-this-week,https://calendar.trca.ca/event/family-experiences-at-kortright-mapping-and-orienteering-2/,35,36,5,0.1
2026-04-09,For Families,3,️ Family Art Detectives- Full Family Day for Free,what-everyone-s-saving-this-week,https://mcmichael.com/event/family-sunday-art-detectives/,56,59,5,0.7
2026-04-09,For Families,4,Earth Day Celebration - BringYour Family,what-everyone-s-saving-this-week,https://www.facebook.com/events/789722137117671,46,53,5,0.5
2026-04-09,For Families,5,Reptiles of Ontario See live reptiles and learn cool Ontario wildlife facts together.,what-everyone-s-saving-this-week,https://calendar.trca.ca/event/reptiles-of-ontario/,41,42,5,0.3
2026-04-09,For Couples,2,"It’s Good to Be Italian – Cesare Casciato Italian comedy night celebrating culture, laughs, identity!",what-everyone-s-saving-this-week,https://visitvaughan.ca/calendar/event/it-s-good-to-be-italian-cesare-casciato/,27,28,4,0.375
2026-04-09,For Couples,3,"Classic Albums Live: Bon Jovi, Slippery When Wet Enjoy live performance of iconic Bon Jovi album classics.",what-everyone-s-saving-this-week,https://www.facebook.com/events/24918494341110916/,23,24,4,0.125
2026-04-09,For Couples,4,Wine Tasting Date Escape,what-everyone-s-saving-this-week,https://hmwineries.ca/tours-tastings/,32,34,4,0.875
2026-04-09,For Couples,5,"Sandstorm Live at Fionn MacCool’s Great food, live music, and a fun night that feels complete. Plan a Night",what-everyone-s-saving-this-week,https://www.facebook.com/events/1292276836116399/,28,30,4,0.625
2026-04-09,For Golden Age Readers,1,️ Climate Ready Homes: Rain Gardens 101 Turn rain into a beautiful garden while protecting your home naturally.,what-everyone-s-saving-this-week,https://www.facebook.com/events/2034470894078909,9,9,5,0.1
2026-04-09,For Golden Age Readers,2,"Knitting Circle Bring your knitting, chat with others, and enjoy a cozy afternoon.",what-everyone-s-saving-this-week,https://markham.bibliocommons.com/events/699621148089f23c675c8992,13,14,5,0.5
2026-04-09,For Golden Age Readers,3,"Chair Yoga Gentle guided movement to help you stretch, breathe, and feel better.",what-everyone-s-saving-this-week,https://markham.bibliocommons.com/events/699de5f9491b809c6f1c1f4d,32,32,5,0.9
2026-04-09,For Golden Age Readers,4,"Plain Tea and Murukku Tea, games, and warm company with other older adults nearby.",what-everyone-s-saving-this-week,https://markham.bibliocommons.com/events/69954cb98089f23c675c6536,12,12,5,0.3
2026-04-09,For Golden Age Readers,5,Useful Info: Seniors’ Perks Worth Knowing Helpful discounts and benefits many seniors may not know about.,what-everyone-s-saving-this-week,https://www.canadianseniorsdirectory.ca/canadian-seniors-deals-and-discounts/,28,30,5,0.7
2026-04-16,For Families,1,"Reptile & Plant Expo Meet reptiles, browse rare plants, and enjoy family learning together. See Something Wild",5-spring-events-everyone-s-planning,https://www.facebook.com/events/1471342694510547/,48,54,5,0.7
2026-04-16,For Families,2,Family Experiences - Survival Skills,5-spring-events-everyone-s-planning,https://calendar.trca.ca/event/family-experiences-at-kortright-survival-skills/,33,36,5,0.3
2026-04-16,For Families,3,️ Opening Weekend at The Village,5-spring-events-everyone-s-planning,https://calendar.trca.ca/event/opening-weekend-at-the-village/,86,91,5,0.9
2026-04-16,For Families,4,Baby Prints on Pottery: Bunny & Chick Feet Create pottery keepsakes using baby prints in a guided session. Craft A Keepsake,5-spring-events-everyone-s-planning,https://www.facebook.com/events/934484809106980/,22,22,5,0.1
2026-04-16,For Families,5,Little Seedlings & Saplings,5-spring-events-everyone-s-planning,https://calendar.trca.ca/event/little-seedlings-little-saplings-spring-2026-2/,36,36,5,0.5
2026-04-16,For Couples,1,Latte Art,5-spring-events-everyone-s-planning,https://www.eventbrite.ca/e/latte-art-1-tickets-1981493105218?aff=erellivmlt,26,27,5,0.6
2026-04-16,For Couples,2,Lisa's Cosmetics Spring Sale Stock up on beauty favourites and big seasonal deals this spring.,5-spring-events-everyone-s-planning,https://www.facebook.com/events/1495903572106858/,27,29,5,0.9
2026-04-16,For Couples,3,La Dolce Vita Fashion Show,5-spring-events-everyone-s-planning,https://allevents.in/vaughan/la-dolce-vita-travel-fashion-show/200029879200427,25,26,5,0.3
2026-04-16,For Couples,4,️ Crafted in Bloom,5-spring-events-everyone-s-planning,https://www.eventbrite.ca/e/crafted-in-bloom-a-spring-inspired-candle-perfume-making-experience-tickets-1983192021723,20,24,5,0.1
2026-04-16,For Couples,5,Ready to Get in the Game,5-spring-events-everyone-s-planning,https://pickleplex.ca/programs/open-play/,26,26,5,0.6
2026-04-16,For Golden Age Readers,1,Community Earth Day Walk,5-spring-events-everyone-s-planning,https://www.facebook.com/events/1613244796564559/,17,17,5,0.1
2026-04-16,For Golden Age Readers,2,"Bubble Tea & Paint Night ($5 Only) Enjoy an easy, creative night out with painting and social fun.",5-spring-events-everyone-s-planning,https://www.facebook.com/events/1728487831894843/,20,23,5,0.4
2026-04-16,For Golden Age Readers,3,Yoga for Older Adults,5-spring-events-everyone-s-planning,https://markham.bibliocommons.com/events/699de654491b809c6f1c1fc5,22,22,5,0.7
2026-04-16,For Golden Age Readers,4,️ The Famous Annual Grace Sale,5-spring-events-everyone-s-planning,https://www.facebook.com/events/884529064643779/,24,25,5,0.9
2026-04-16,For Golden Age Readers,5,In Harmony Concert,5-spring-events-everyone-s-planning,https://tickets.cityplayhouse.ca/event/655:613/655:823/,20,20,5,0.4
2026-04-23,For Families,1,"Monster Truck All Out Watch giant trucks, loud jumps, and high-energy family action. See The Trucks",your-mother-s-day-win-list,https://event.attendstar.com/event/show/monster-trucks-all-out-markham-on_9930/,33,35,5,0.3
2026-04-23,For Families,2,Wonderland Opening Day,your-mother-s-day-win-list,https://www.sixflags.com/canadaswonderland/events/opening-day,37,39,5,0.6
2026-04-23,For Families,3,Village Market Opening,your-mother-s-day-win-list,https://visitvaughan.ca/calendar/event/the-village-market-at-waldorf-1/,87,94,5,0.9
2026-04-23,For Families,4,Space Tomatoes,your-mother-s-day-win-list,https://allevents.in/vaughan/citizen-science-space-tomatoes-ansley-grove-library/100001983568074507,24,26,5,0.1
2026-04-23,For Families,5,Annual Tree Planting,your-mother-s-day-win-list,https://www.facebook.com/events/902083869199482/,37,44,5,0.6
2026-04-23,For Couples,1,Mother’s Day Chocolate Workshop,your-mother-s-day-win-list,https://visitvaughan.ca/calendar/event/mother-s-day-chocolate-workshop-and-tour/,19,19,5,0.1
2026-04-23,For Couples,2,"️ Mother’s Day Market at Promenade Shop local vendors, handmade finds, and thoughtful Mother’s Day gifts.",your-mother-s-day-win-list,https://www.facebook.com/events/760821603762096,38,40,5,0.7
2026-04-23,For Couples,3,Dumpling Fest,your-mother-s-day-win-list,https://www.facebook.com/events/918357000908229/,32,32,5,0.5
2026-04-23,For Couples,4,Cherry Blossom Afternoon Tea,your-mother-s-day-win-list,https://www.facebook.com/events/2003089597217599/,49,54,5,0.9
2026-04-23,For Couples,5,Revlon Warehouse Sale,your-mother-s-day-win-list,https://www.facebook.com/events/986907050570278/,23,24,5,0.3
2026-04-23,For Golden Age Readers,1,Budget Lunch Social,your-mother-s-day-win-list,https://allevents.in/vaughan/budget-lunch-social/100001984485907771?ref=organizer-new,13,16,5,0.4
2026-04-23,For Golden Age Readers,2,Aaron Jones Artist Conversation,your-mother-s-day-win-list,https://visitvaughan.ca/calendar/event/artist-talk-aaron-jones/,8,8,5,0.1
2026-04-23,For Golden Age Readers,3,$5 Women’s Clothing Sale,your-mother-s-day-win-list,https://www.facebook.com/events/2155783475172506/,37,37,5,0.9
2026-04-23,For Golden Age Readers,4,"L-O-V-E The Musical Enjoy a warm local musical about love, community, and connection. See The Show",your-mother-s-day-win-list,https://www.facebook.com/events/2281067599085370/,13,14,5,0.4
